id,prosumer_id,volume,timestamp,demand_response_id,created_at,updated_at
851,7,0.0,2016-02-06 00:45:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
852,10,0.291900937885625,2016-02-06 00:45:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
853,1,17.4269702866115,2016-02-06 01:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
854,4,0.658794766400946,2016-02-06 01:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
855,7,0.0,2016-02-06 01:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
856,10,0.290795751663086,2016-02-06 01:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
857,1,14.6538156398628,2016-02-06 01:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
858,4,0.511443494819357,2016-02-06 01:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
859,7,0.0,2016-02-06 01:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
860,10,0.235872833979356,2016-02-06 01:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
861,1,33.8774075795744,2016-02-06 01:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
862,4,1.02368878874491,2016-02-06 01:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
863,7,0.0,2016-02-06 01:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
864,10,0.537387828176238,2016-02-06 01:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
865,1,21.0098140905831,2016-02-06 01:45:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
866,4,0.690032512301367,2016-02-06 01:45:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
867,7,0.0,2016-02-06 01:45:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
868,10,0.330775693317991,2016-02-06 01:45:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
869,1,29.4330599884813,2016-02-06 02:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
870,4,0.993622045790388,2016-02-06 02:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
871,7,0.0,2016-02-06 02:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
872,10,0.475523534781711,2016-02-06 02:00:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
873,1,13.0563689889393,2016-02-06 02:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
874,4,0.380128744044444,2016-02-06 02:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
875,7,0.0,2016-02-06 02:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
876,10,0.208638690370966,2016-02-06 02:15:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
877,1,34.6793658316704,2016-02-06 02:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
878,4,1.07484119149171,2016-02-06 02:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
879,7,0.0,2016-02-06 02:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
880,10,0.559847428552422,2016-02-06 02:30:00 UTC,18,2016-02-06 00:05:37 UTC,2016-02-06 00:49:33 UTC
881,1,12.3968784100123,2016-02-03 04:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
882,4,0.305461875245699,2016-02-03 04:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
883,7,0.738559083950657,2016-02-03 04:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
884,10,0.229996304954371,2016-02-03 04:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
885,1,39.1566630491953,2016-02-03 04:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
886,4,1.10023703127898,2016-02-03 04:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
887,7,2.32217590679544,2016-02-03 04:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
888,10,0.742342556683069,2016-02-03 04:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
889,1,42.1696092286644,2016-02-03 04:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
890,4,2.46687619062259,2016-02-03 04:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
891,7,2.83203840481599,2016-02-03 04:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
892,10,0.897070336713023,2016-02-03 04:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
893,1,35.7200992868116,2016-02-03 04:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
894,4,1.78056022727979,2016-02-03 04:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
895,7,2.43751037822478,2016-02-03 04:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
896,10,0.757372974128179,2016-02-03 04:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
897,1,30.8407952646328,2016-02-03 05:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
898,4,0.94302696403986,2016-02-03 05:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
899,7,2.12054431544452,2016-02-03 05:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
900,10,0.768007021210709,2016-02-03 05:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
901,1,12.5627289593731,2016-02-03 05:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
902,4,0.478580021035688,2016-02-03 05:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
903,7,0.870511511830152,2016-02-03 05:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
904,10,0.297783764644953,2016-02-03 05:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
905,1,34.9721921226827,2016-02-03 05:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
906,4,1.67265353377839,2016-02-03 05:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
907,7,2.44757405507101,2016-02-03 05:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
908,10,0.77890551502653,2016-02-03 05:30:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
909,1,37.1495818466515,2016-02-03 05:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
910,4,1.36214265571062,2016-02-03 05:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
911,7,2.59082256830938,2016-02-03 05:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
912,10,0.718844197158113,2016-02-03 05:45:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
913,1,11.7341477932394,2016-02-03 06:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
914,4,0.341638177923787,2016-02-03 06:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
915,7,0.826506703491797,2016-02-03 06:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
916,10,0.226309514174086,2016-02-03 06:00:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
917,1,23.3025032117937,2016-02-03 06:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
918,4,0.770321676261676,2016-02-03 06:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
919,7,1.61299350873336,2016-02-03 06:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
920,10,0.443494328828526,2016-02-03 06:15:00 UTC,15,2016-02-06 00:13:09 UTC,2016-02-06 00:13:09 UTC
921,1,25.0036320860008,2016-02-06 01:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
922,4,0.945216620465989,2016-02-06 01:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
923,7,0.0,2016-02-06 01:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
924,10,0.417223984845023,2016-02-06 01:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
925,1,34.2885080060679,2016-02-06 01:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
926,4,1.19672819678855,2016-02-06 01:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
927,7,0.0,2016-02-06 01:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
928,10,0.551919565189152,2016-02-06 01:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
929,1,30.3804712437323,2016-02-06 01:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
930,4,0.918020298216297,2016-02-06 01:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
931,7,0.0,2016-02-06 01:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
932,10,0.481916906489723,2016-02-06 01:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
933,1,34.9920003026713,2016-02-06 01:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
934,4,1.14925423781474,2016-02-06 01:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
935,7,0.0,2016-02-06 01:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
936,10,0.550909356493892,2016-02-06 01:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
937,1,45.4859699825742,2016-02-06 02:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
938,4,1.53554752942892,2016-02-06 02:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
939,7,0.0,2016-02-06 02:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
940,10,0.734875994461781,2016-02-06 02:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
941,1,15.0784374264703,2016-02-06 02:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
942,4,0.439000114498338,2016-02-06 02:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
943,7,0.0,2016-02-06 02:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
944,10,0.240951020928133,2016-02-06 02:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
945,1,8.31821900330553,2016-02-06 02:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
946,4,0.257812223787462,2016-02-06 02:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
947,7,0.0,2016-02-06 02:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
948,10,0.134285429028337,2016-02-06 02:30:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
949,1,25.163895295393,2016-02-06 02:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
950,4,0.982011050184099,2016-02-06 02:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
951,7,0.0,2016-02-06 02:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
952,10,0.399891333169188,2016-02-06 02:45:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
953,1,25.5944723002337,2016-02-06 03:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
954,4,0.919314009653162,2016-02-06 03:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
955,7,0.0,2016-02-06 03:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
956,10,0.364355292979155,2016-02-06 03:00:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
957,1,38.0756031335982,2016-02-06 03:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
958,4,1.01921986460705,2016-02-06 03:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
959,7,0.0,2016-02-06 03:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
960,10,0.601363784327419,2016-02-06 03:15:00 UTC,19,2016-02-06 00:53:07 UTC,2016-02-06 01:30:36 UTC
961,27,0.0,2016-03-23 00:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
962,26,0.0,2016-03-23 00:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
963,29,46.919680912873,2016-03-23 00:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
964,31,0.0,2016-03-23 00:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
965,30,0.0,2016-03-23 00:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
966,27,0.0,2016-03-23 00:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
967,26,0.0,2016-03-23 00:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
968,29,21.474011109315,2016-03-23 00:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
969,31,0.0,2016-03-23 00:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
970,30,0.0,2016-03-23 00:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
971,27,0.0,2016-03-23 00:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
972,26,0.0,2016-03-23 00:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
973,29,26.3581734006221,2016-03-23 00:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
974,31,0.0,2016-03-23 00:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
975,30,0.0,2016-03-23 00:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
976,27,0.0,2016-03-23 01:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
977,26,0.0,2016-03-23 01:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
978,29,19.395065065549,2016-03-23 01:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
979,31,0.0,2016-03-23 01:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
980,30,0.0,2016-03-23 01:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
981,27,0.0,2016-03-23 01:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
982,26,0.0,2016-03-23 01:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
983,29,39.9556480168793,2016-03-23 01:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
984,31,0.0,2016-03-23 01:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
985,30,0.0,2016-03-23 01:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
986,27,0.0,2016-03-23 01:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
987,26,0.0,2016-03-23 01:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
988,29,8.94831357402594,2016-03-23 01:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
989,31,0.0,2016-03-23 01:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
990,30,0.0,2016-03-23 01:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
991,27,0.0,2016-03-23 01:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
992,26,0.0,2016-03-23 01:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
993,29,28.5928064663824,2016-03-23 01:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
994,31,0.0,2016-03-23 01:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
995,30,0.0,2016-03-23 01:45:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
996,27,0.0,2016-03-23 02:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
997,26,0.0,2016-03-23 02:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
998,29,18.6867113601254,2016-03-23 02:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
999,31,0.0,2016-03-23 02:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1000,30,0.0,2016-03-23 02:00:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1001,27,0.0,2016-03-23 02:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1002,26,0.0,2016-03-23 02:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1003,29,19.7821129419717,2016-03-23 02:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1004,31,0.0,2016-03-23 02:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1005,30,0.0,2016-03-23 02:15:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1006,27,0.0,2016-03-23 02:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1007,26,0.0,2016-03-23 02:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1008,29,6.10992279239434,2016-03-23 02:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1009,31,0.0,2016-03-23 02:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1010,30,0.0,2016-03-23 02:30:00 UTC,25,2016-03-23 01:05:53 UTC,2016-04-20 01:30:42 UTC
1011,27,6.29255049942898,2016-04-19 06:30:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
1012,26,6.29255049942898,2016-04-19 06:30:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
1013,29,6.29255049942898,2016-04-19 06:30:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
1014,31,6.29255049942898,2016-04-19 06:30:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
1015,30,6.29255049942898,2016-04-19 06:30:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
1016,27,3.42477572678086,2016-04-19 06:45:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
1017,26,3.42477572678086,2016-04-19 06:45:00 UTC,28,2016-04-19 06:20:22 UTC,2016-06-22 06:30:39 UTC
